Report utilization for one of the most complex string/reg of AutomataZoo
For each BB #instructions executed by BB_i/#number of instructions executed by all BBs.
Between parenthesis number of instructions
BB utilization this iteration	 0.035714 (          2)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.321429 (         18)	 0.428571 (         24)	 0.214286 (         12)
BB utilization this iteration	 0.200000 (         12)	 0.033333 (          2)	 0.033333 (          2)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.316667 (         19)	 0.416667 (         25)
BB utilization this iteration	 0.285714 (         18)	 0.206349 (         13)	 0.079365 (          5)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.126984 (          8)	 0.301587 (         19)
BB utilization this iteration	 0.000000 (          0)	 0.315789 (         18)	 0.315789 (         18)	 0.157895 (          9)	 0.035088 (          2)	 0.122807 (          7)	 0.052632 (          3)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)
BB utilization this iteration	 0.000000 (          0)	 0.093750 (          6)	 0.031250 (          2)	 0.000000 (          0)	 0.000000 (          0)	 0.281250 (         18)	 0.375000 (         24)	 0.187500 (         12)	 0.031250 (          2)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)
BB utilization this iteration	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.125000 (          8)	 0.281250 (         18)	 0.375000 (         24)	 0.187500 (         12)	 0.031250 (          2)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)
BB utilization this iteration	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.310345 (         18)	 0.448276 (         26)	 0.206897 (         12)	 0.034483 (          2)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)
BB utilization this iteration	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.123077 (          8)	 0.276923 (         18)	 0.384615 (         25)	 0.184615 (         12)	 0.030769 (          2)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)
BB utilization this iteration	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.333333 (         19)	 0.421053 (         24)	 0.210526 (         12)	 0.035088 (          2)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)
BB utilization this iteration	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.321429 (         18)	 0.428571 (         24)	 0.214286 (         12)	 0.035714 (          2)	 0.000000 (          0)	 0.000000 (          0)
BB utilization this iteration	 0.025000 (          2)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.150000 (         12)	 0.287500 (         23)	 0.250000 (         20)	 0.225000 (         18)	 0.062500 (          5)
BB utilization this iteration	 0.312500 (         20)	 0.156250 (         10)	 0.031250 (          2)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.046875 (          3)	 0.000000 (          0)	 0.000000 (          0)	 0.109375 (          7)	 0.343750 (         22)
BB utilization this iteration	 0.200000 (         18)	 0.288889 (         26)	 0.133333 (         12)	 0.022222 (          2)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.077778 (          7)	 0.111111 (         10)	 0.122222 (         11)	 0.044444 (          4)	 0.000000 (          0)
BB utilization this iteration	 0.000000 (          0)	 0.222222 (         18)	 0.296296 (         24)	 0.148148 (         12)	 0.024691 (          2)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.123457 (         10)	 0.086420 (          7)	 0.074074 (          6)	 0.024691 (          2)	 0.000000 (          0)
BB utilization this iteration	 0.000000 (          0)	 0.000000 (          0)	 0.310345 (         18)	 0.448276 (         26)	 0.206897 (         12)	 0.034483 (          2)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)
BB utilization this iteration	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.327273 (         18)	 0.454545 (         25)	 0.181818 (         10)	 0.036364 (          2)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)
BB utilization this iteration	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.380000 (         19)	 0.420000 (         21)	 0.160000 (          8)	 0.040000 (          2)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)
BB utilization this iteration	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.103448 (          6)	 0.327586 (         19)	 0.362069 (         21)	 0.172414 (         10)	 0.034483 (          2)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)
BB utilization this iteration	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.380000 (         19)	 0.420000 (         21)	 0.160000 (          8)	 0.040000 (          2)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)
BB utilization this iteration	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.380000 (         19)	 0.420000 (         21)	 0.160000 (          8)	 0.040000 (          2)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)
BB utilization this iteration	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.365385 (         19)	 0.403846 (         21)	 0.192308 (         10)	 0.038462 (          2)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)
BB utilization this iteration	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.327273 (         18)	 0.454545 (         25)	 0.181818 (         10)	 0.036364 (          2)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)
BB utilization this iteration	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.458333 (         22)	 0.395833 (         19)	 0.145833 (          7)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)
BB utilization this iteration	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.310345 (         18)	 0.448276 (         26)	 0.206897 (         12)	 0.034483 (          2)	 0.000000 (          0)
BB utilization this iteration	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.305085 (         18)	 0.440678 (         26)	 0.220339 (         13)	 0.033898 (          2)
BB utilization this iteration	 0.033898 (          2)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.322034 (         19)	 0.440678 (         26)	 0.203390 (         12)
BB utilization this iteration	 0.238095 (         20)	 0.154762 (         13)	 0.130952 (         11)	 0.035714 (          3)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.142857 (         12)	 0.297619 (         25)
BB utilization this iteration	 0.000000 (          0)	 0.000000 (          0)	 0.103448 (          6)	 0.310345 (         18)	 0.206897 (         12)	 0.120690 (          7)	 0.034483 (          2)	 0.120690 (          7)	 0.051724 (          3)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.051724 (          3)	 0.000000 (          0)
BB utilization this iteration	 0.133333 (         12)	 0.044444 (          4)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.200000 (         18)	 0.200000 (         18)	 0.100000 (          9)	 0.100000 (          9)	 0.033333 (          3)	 0.000000 (          0)	 0.000000 (          0)	 0.077778 (          7)	 0.111111 (         10)
BB utilization this iteration	 0.048193 (          4)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.216867 (         18)	 0.216867 (         18)	 0.108434 (          9)	 0.024096 (          2)	 0.204819 (         17)	 0.180723 (         15)
BB utilization this iteration	 0.181818 (         12)	 0.030303 (          2)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.090909 (          6)	 0.030303 (          2)	 0.000000 (          0)	 0.000000 (          0)	 0.272727 (         18)	 0.393939 (         26)
BB utilization this iteration	 0.423729 (         25)	 0.220339 (         13)	 0.033898 (          2)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.322034 (         19)
BB utilization this iteration	 0.316667 (         19)	 0.416667 (         25)	 0.233333 (         14)	 0.033333 (          2)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)
BB utilization this iteration	 0.000000 (          0)	 0.090909 (          9)	 0.232323 (         23)	 0.161616 (         16)	 0.202020 (         20)	 0.151515 (         15)	 0.121212 (         12)	 0.040404 (          4)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)
BB utilization this iteration	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.338983 (         20)	 0.423729 (         25)	 0.203390 (         12)	 0.033898 (          2)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)
BB utilization this iteration	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.310345 (         27)	 0.252874 (         22)	 0.229885 (         20)	 0.149425 (         13)	 0.057471 (          5)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)
BB utilization this iteration	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.106195 (         12)	 0.106195 (         12)	 0.106195 (         12)	 0.238938 (         27)	 0.238938 (         27)	 0.097345 (         11)	 0.079646 (          9)	 0.026549 (          3)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)
BB utilization this iteration	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.106383 (         10)	 0.063830 (          6)	 0.053191 (          5)	 0.106383 (         10)	 0.063830 (          6)	 0.021277 (          2)	 0.191489 (         18)	 0.265957 (         25)	 0.106383 (         10)	 0.021277 (          2)	 0.000000 (          0)	 0.000000 (          0)
BB utilization this iteration	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.032258 (          3)	 0.000000 (          0)	 0.075269 (          7)	 0.161290 (         15)	 0.064516 (          6)	 0.064516 (          6)	 0.021505 (          2)	 0.204301 (         19)	 0.247312 (         23)	 0.107527 (         10)	 0.021505 (          2)	 0.000000 (          0)
BB utilization this iteration	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.063063 (          7)	 0.063063 (          7)	 0.117117 (         13)	 0.135135 (         15)	 0.072072 (          8)	 0.018018 (          2)	 0.000000 (          0)	 0.000000 (          0)	 0.162162 (         18)	 0.243243 (         27)	 0.108108 (         12)	 0.018018 (          2)
BB utilization this iteration	 0.042857 (          3)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.085714 (          6)	 0.028571 (          2)	 0.000000 (          0)	 0.085714 (          6)	 0.028571 (          2)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.328571 (         23)	 0.228571 (         16)	 0.171429 (         12)
BB utilization this iteration	 0.295455 (         26)	 0.125000 (         11)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.113636 (         10)	 0.136364 (         12)	 0.329545 (         29)
BB utilization this iteration	 0.300000 (         18)	 0.400000 (         24)	 0.216667 (         13)	 0.033333 (          2)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.050000 (          3)	 0.000000 (          0)	 0.000000 (          0)
BB utilization this iteration	 0.044444 (          4)	 0.211111 (         19)	 0.277778 (         25)	 0.133333 (         12)	 0.022222 (          2)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.077778 (          7)	 0.111111 (         10)	 0.122222 (         11)
BB utilization this iteration	 0.024096 (          2)	 0.000000 (          0)	 0.216867 (         18)	 0.313253 (         26)	 0.144578 (         12)	 0.024096 (          2)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.120482 (         10)	 0.084337 (          7)	 0.072289 (          6)
BB utilization this iteration	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.310345 (         18)	 0.448276 (         26)	 0.206897 (         12)	 0.034483 (          2)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)
BB utilization this iteration	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.288136 (         17)	 0.338983 (         20)	 0.169492 (         10)	 0.033898 (          2)	 0.118644 (          7)	 0.050847 (          3)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)
BB utilization this iteration	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.327586 (         19)	 0.431034 (         25)	 0.206897 (         12)	 0.034483 (          2)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)
BB utilization this iteration	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.316667 (         19)	 0.416667 (         25)	 0.200000 (         12)	 0.033333 (          2)	 0.033333 (          2)	 0.000000 (          0)	 0.000000 (          0)
BB utilization this iteration	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.327273 (         18)	 0.454545 (         25)	 0.181818 (         10)	 0.036364 (          2)	 0.000000 (          0)	 0.000000 (          0)
BB utilization this iteration	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.372549 (         19)	 0.392157 (         20)	 0.196078 (         10)	 0.039216 (          2)	 0.000000 (          0)
BB utilization this iteration	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.344828 (         20)	 0.310345 (         18)	 0.258621 (         15)	 0.086207 (          5)
BB utilization this iteration	 0.123711 (         12)	 0.020619 (          2)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.268041 (         26)	 0.298969 (         29)	 0.288660 (         28)
BB utilization this iteration	 0.311688 (         24)	 0.155844 (         12)	 0.025974 (          2)	 0.025974 (          2)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.038961 (          3)	 0.207792 (         16)	 0.233766 (         18)
BB utilization this iteration	 0.270270 (         10)	 0.189189 (          7)	 0.054054 (          2)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.000000 (          0)	 0.270270 (         10)	 0.216216 (          8)	 0.000000 (          0)
cc taken:       4750
